FOLD,EPOCH,TP,FP,FN,TN,ACCURACY,MCC,PPV,RECALL
5,63,27,9,6,67,0.862385321101,0.68359782818,0.75,0.818181818182
5,66,27,9,6,67,0.862385321101,0.68359782818,0.75,0.818181818182
5,67,27,9,6,67,0.862385321101,0.68359782818,0.75,0.818181818182
5,69,28,9,5,67,0.871559633028,0.708365608753,0.756756756757,0.848484848485
5,70,27,9,6,67,0.862385321101,0.68359782818,0.75,0.818181818182
5,76,28,9,5,67,0.871559633028,0.708365608753,0.756756756757,0.848484848485
5,78,28,9,5,67,0.871559633028,0.708365608753,0.756756756757,0.848484848485
5,89,28,9,5,67,0.871559633028,0.708365608753,0.756756756757,0.848484848485
5,90,28,9,5,67,0.871559633028,0.708365608753,0.756756756757,0.848484848485
5,92,28,9,5,67,0.871559633028,0.708365608753,0.756756756757,0.848484848485
5,95,28,9,5,67,0.871559633028,0.708365608753,0.756756756757,0.848484848485
5,97,28,9,5,67,0.871559633028,0.708365608753,0.756756756757,0.848484848485
